"COU","Country","VAR","Variable","YEA","Year","Value","Flag Codes","Flags"
"HUN_R5","Danube","BOD","BOD","1997","1997",3.54824286,,
"HUN_R5","Danube","BOD","BOD","1998","1998",3.53932857,,
"HUN_R5","Danube","BOD","BOD","1999","1999",2.89428571,,
"HUN_R5","Danube","BOD","BOD","2000","2000",2.69291429,,
"HUN_R5","Danube","BOD","BOD","2001","2001",3.10945714,,
"HUN_R5","Danube","BOD","BOD","2002","2002",3.06454286,,
"HUN_R5","Danube","BOD","BOD","2003","2003",3.1467,,
"HUN_R5","Danube","BOD","BOD","2004","2004",2.91746,,
"HUN_R5","Danube","BOD","BOD","2005","2005",3.07057571,,
"HUN_R5","Danube","BOD","BOD","2006","2006",2.72451,,
"HUN_R5","Danube","BOD","BOD","2007","2007",2.62125,,
"HUN_R5","Danube","CADMIUM","Cadmium","1997","1997",0.6189885,,
"HUN_R5","Danube","CADMIUM","Cadmium","1998","1998",0.61561675,,
"HUN_R5","Danube","CADMIUM","Cadmium","1999","1999",0.42809278,,
"HUN_R5","Danube","CADMIUM","Cadmium","2000","2000",0.63110815,,
"HUN_R5","Danube","CADMIUM","Cadmium","2001","2001",0.34519625,,
"HUN_R5","Danube","CADMIUM","Cadmium","2002","2002",0.345139,,
"HUN_R5","Danube","CADMIUM","Cadmium","2003","2003",0.323189,,
"HUN_R5","Danube","CADMIUM","Cadmium","2004","2004",0.2637104,,
"HUN_R5","Danube","CADMIUM","Cadmium","2006","2006",40.5368,,
"HUN_R5","Danube","CADMIUM","Cadmium","2007","2007",0.21333325,,
"HUN_R5","Danube","CHROMIUM","Chromium","1997","1997",2.15095075,,
"HUN_R5","Danube","CHROMIUM","Chromium","1998","1998",1.35971225,,
"HUN_R5","Danube","CHROMIUM","Chromium","1999","1999",0.87810375,,
"HUN_R5","Danube","CHROMIUM","Chromium","2000","2000",3.8593025,,
"HUN_R5","Danube","CHROMIUM","Chromium","2001","2001",1.4806465,,
"HUN_R5","Danube","CHROMIUM","Chromium","2002","2002",1.3625195,,
"HUN_R5","Danube","CHROMIUM","Chromium","2003","2003",1.27117,,
"HUN_R5","Danube","CHROMIUM","Chromium","2004","2004",1.74458875,,
"HUN_R5","Danube","CHROMIUM","Chromium","2006","2006",32.41833333,,
"HUN_R5","Danube","CHROMIUM","Chromium","2007","2007",1.22588233,,
"HUN_R5","Danube","COPPER","Copper","1997","1997",5.47278,,
"HUN_R5","Danube","COPPER","Copper","1998","1998",6.193195,,
"HUN_R5","Danube","COPPER","Copper","1999","1999",6.303785,,
"HUN_R5","Danube","COPPER","Copper","2000","2000",4.808635,,
"HUN_R5","Danube","COPPER","Copper","2001","2001",4.727905,,
"HUN_R5","Danube","COPPER","Copper","2002","2002",4.5158825,,
"HUN_R5","Danube","COPPER","Copper","2003","2003",4.1943275,,
"HUN_R5","Danube","COPPER","Copper","2004","2004",4.258695,,
"HUN_R5","Danube","COPPER","Copper","2006","2006",1.01926033,,
"HUN_R5","Danube","COPPER","Copper","2007","2007",4.5931925,,
"HUN_R5","Danube","DO","DO","1997","1997",11.03814286,,
"HUN_R5","Danube","DO","DO","1998","1998",10.12365714,,
"HUN_R5","Danube","DO","DO","1999","1999",10.26744286,,
"HUN_R5","Danube","DO","DO","2000","2000",9.88634286,,
"HUN_R5","Danube","DO","DO","2001","2001",10.30752857,,
"HUN_R5","Danube","DO","DO","2002","2002",10.49065714,,
"HUN_R5","Danube","DO","DO","2003","2003",10.52611286,,
"HUN_R5","Danube","DO","DO","2004","2004",10.83559571,,
"HUN_R5","Danube","DO","DO","2005","2005",10.34477,,
"HUN_R5","Danube","DO","DO","2006","2006",10.74006333,,
"HUN_R5","Danube","DO","DO","2007","2007",10.0325,,
"HUN_R5","Danube","LEAD","Lead","1997","1997",1.907599,,
"HUN_R5","Danube","LEAD","Lead","1998","1998",2.0602,,
"HUN_R5","Danube","LEAD","Lead","1999","1999",1.3952975,,
"HUN_R5","Danube","LEAD","Lead","2000","2000",1.93250775,,
"HUN_R5","Danube","LEAD","Lead","2001","2001",1.965037,,
"HUN_R5","Danube","LEAD","Lead","2002","2002",1.11032525,,
"HUN_R5","Danube","LEAD","Lead","2003","2003",0.97368825,,
"HUN_R5","Danube","LEAD","Lead","2004","2004",0.97423275,,
"HUN_R5","Danube","LEAD","Lead","2006","2006",0.91302067,,
"HUN_R5","Danube","LEAD","Lead","2007","2007",1.0908325,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","1997","1997",2.62678333,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","1998","1998",3.42178333,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","1999","1999",3.175,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","2000","2000",3.02566667,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","2001","2001",2.91106667,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","2002","2002",3.05085,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","2003","2003",2.64344333,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","2004","2004",2.81344333,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","2005","2005",2.35132429,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","2006","2006",2.653525,,
"HUN_R5","Danube","NITRATES_RIVER","Nitrates","2007","2007",2.100835,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","1997","1997",0.12897143,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","1998","1998",0.13225714,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","1999","1999",0.13397143,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","2000","2000",0.11831429,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","2001","2001",0.1227,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","2002","2002",0.122,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","2003","2003",0.1091415,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","2004","2004",0.11314361,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","2005","2005",0.12572924,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","2006","2006",0.14896222,,
"HUN_R5","Danube","PHOSPHORUS_RIVER","Phosphorus","2007","2007",0.21027083,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","1998","1998",0.007,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","1999","1999",0.009,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2000","2000",0.008,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2001","2001",0.0081,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2002","2002",0.0094,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2003","2003",0.013,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2004","2004",0.009,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2005","2005",0.008,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2006","2006",0.0064,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2007","2007",0.00580343,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2008","2008",0.00710607,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2009","2009",0.0105688,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2010","2010",0.00658004,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2011","2011",0.0070835,,
"AUT_L1","Mondsee","PHOSPHORUS_LAKE","Phosphorus","2012","2012",0.00639082,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","1998","1998",0.015,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","1999","1999",0.012,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2000","2000",0.011,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2001","2001",0.01,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2002","2002",0.009,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2003","2003",0.009,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2004","2004",0.011,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2005","2005",0.013,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2006","2006",0.014,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2007","2007",0.0109063,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2008","2008",0.0098141,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2009","2009",0.0121067,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2010","2010",0.00997477,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2011","2011",0.0107858,,
"AUT_L2","Ossiachersee","PHOSPHORUS_LAKE","Phosphorus","2012","2012",0.0113715,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","1998","1998",0.017,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","1999","1999",0.015,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2000","2000",0.016,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2001","2001",0.0153,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2002","2002",0.018,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2003","2003",0.013,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2004","2004",0.012,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2005","2005",0.014,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2006","2006",0.0151,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2007","2007",0.0167685,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2008","2008",0.00908913,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2009","2009",0.0203533,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2010","2010",0.0223641,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2011","2011",0.0158172,,
"AUT_L3","Wallersee","PHOSPHORUS_LAKE","Phosphorus","2012","2012",0.0165822,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","1998","1998",0.008,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","1999","1999",0.006,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2000","2000",0.006,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2001","2001",0.006,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2002","2002",0.006,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2003","2003",0.007,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2004","2004",0.005,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2005","2005",0.005,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2006","2006",0.0087,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2007","2007",0.00732662,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2008","2008",0.00505384,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2009","2009",0.00593554,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2010","2010",0.00426909,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2011","2011",0.00473124,,
"AUT_L4","Zellersee","PHOSPHORUS_LAKE","Phosphorus","2012","2012",0.00593236,,
"AUT_R2","Inn","AMMONIUM","Ammonium","1997","1997",0.085,,
"AUT_R2","Inn","AMMONIUM","Ammonium","1998","1998",0.05375,,
"AUT_R2","Inn","AMMONIUM","Ammonium","1999","1999",0.04775,,
"AUT_R2","Inn","AMMONIUM","Ammonium","2000","2000",0.04175,,
"AUT_R2","Inn","AMMONIUM","Ammonium","2001","2001",0.03982978,,
"AUT_R2","Inn","AMMONIUM","Ammonium","2002","2002",0.038525,,
"AUT_R2","Inn","AMMONIUM","Ammonium","2003","2003",0.03285419,,
"AUT_R2","Inn","AMMONIUM","Ammonium","2004","2004",0.03340867,,
"AUT_R2","Inn","AMMONIUM","Ammonium","2005","2005",0.03887084,,
"AUT_R2","Inn","AMMONIUM","Ammonium","2006","2006",0.0302681,,
"AUT_R2","Inn","AMMONIUM","Ammonium","2007","2007",0.03093053,,
"AUT_R2","Inn","AMMONIUM","Ammonium","2008","2008",0.03609723,,
"AUT_R2","Inn","BOD","BOD","1997","1997",1.6225,,
"AUT_R2","Inn","BOD","BOD","1998","1998",1.085,,
"AUT_R2","Inn","BOD","BOD","1999","1999",0.8345,,
"AUT_R2","Inn","BOD","BOD","2000","2000",0.751125,,
"AUT_R2","Inn","BOD","BOD","2001","2001",0.7699805,,
"AUT_R2","Inn","BOD","BOD","2002","2002",0.7219,,
"AUT_R2","Inn","BOD","BOD","2003","2003",0.6406435,,
"AUT_R2","Inn","BOD","BOD","2004","2004",0.5703795,,
"AUT_R2","Inn","BOD","BOD","2005","2005",0.6306352,,
"AUT_R2","Inn","BOD","BOD","2006","2006",0.656705,,
"AUT_R2","Inn","BOD","BOD","2007","2007",0.517622,,
"AUT_R2","Inn","BOD","BOD","2008","2008",0.68055433,,
"AUT_R2","Inn","BOD","BOD","2009","2009",0.713588,,
"AUT_R2","Inn","BOD","BOD","2010","2010",0.82847333,,
"AUT_R2","Inn","BOD","BOD","2011","2011",1.15886575,,
"AUT_R2","Inn","BOD","BOD","2012","2012",1.2129965,,
"AUT_R2","Inn","CADMIUM","Cadmium","2001","2001",0.0374396,,
"AUT_R2","Inn","CADMIUM","Cadmium","2002","2002",0.04,,
"AUT_R2","Inn","CADMIUM","Cadmium","2003","2003",0.07534087,,
"AUT_R2","Inn","CADMIUM","Cadmium","2004","2004",0.04601088,,
"AUT_R2","Inn","CADMIUM","Cadmium","2005","2005",0.05008876,,
"AUT_R2","Inn","CADMIUM","Cadmium","2006","2006",0.04508333,,
"AUT_R2","Inn","CADMIUM","Cadmium","2010","2010",0.158569,,
"AUT_R2","Inn","CHROMIUM","Chromium","2004","2004",1.7418266,,
"AUT_R2","Inn","CHROMIUM","Chromium","2005","2005",2.2150597,,
"AUT_R2","Inn","CHROMIUM","Chromium","2006","2006",3.0413953,,
"AUT_R2","Inn","CHROMIUM","Chromium","2010","2010",3.65715667,,
"AUT_R2","Inn","COPPER","Copper","2001","2001",4.79118333,,
"AUT_R2","Inn","COPPER","Copper","2002","2002",4.23166667,,
"AUT_R2","Inn","COPPER","Copper","2003","2003",6.61833167,,
"AUT_R2","Inn","COPPER","Copper","2004","2004",5.590767,,
"AUT_R2","Inn","COPPER","Copper","2005","2005",4.955347,,
"AUT_R2","Inn","COPPER","Copper","2006","2006",3.3911257,,
"AUT_R2","Inn","COPPER","Copper","2010","2010",4.41991667,,
"AUT_R2","Inn","DO","DO","1997","1997",11.45,,
"AUT_R2","Inn","DO","DO","1998","1998",10.9925,,
"AUT_R2","Inn","DO","DO","1999","1999",11.212375,,
"AUT_R2","Inn","DO","DO","2000","2000",11.324625,,
"AUT_R2","Inn","DO","DO","2001","2001",11.3551,,
"AUT_R2","Inn","DO","DO","2002","2002",11.3531125,,
"AUT_R2","Inn","DO","DO","2003","2003",11.4112,,
"AUT_R2","Inn","DO","DO","2004","2004",11.56708,,
"AUT_R2","Inn","DO","DO","2005","2005",11.36802,,
"AUT_R2","Inn","DO","DO","2006","2006",11.36586,,
"AUT_R2","Inn","DO","DO","2007","2007",10.55306667,,
"AUT_R2","Inn","DO","DO","2008","2008",10.49746667,,
"AUT_R2","Inn","DO","DO","2009","2009",10.6322,,
"AUT_R2","Inn","DO","DO","2010","2010",10.8672,,
"AUT_R2","Inn","DO","DO","2011","2011",11.147475,,
"AUT_R2","Inn","DO","DO","2012","2012",11.362275,,
"AUT_R2","Inn","LEAD","Lead","2001","2001",1.64948667,,
"AUT_R2","Inn","LEAD","Lead","2002","2002",2.42666667,,
"AUT_R2","Inn","LEAD","Lead","2003","2003",2.480835,,
"AUT_R2","Inn","LEAD","Lead","2004","2004",1.4603056,,
"AUT_R2","Inn","LEAD","Lead","2005","2005",1.8569757,,
"AUT_R2","Inn","LEAD","Lead","2006","2006",1.838584,,
"AUT_R2","Inn","LEAD","Lead","2010","2010",3.17346667,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","1997","1997",0.09625,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","1998","1998",0.09,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","1999","1999",0.106625,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2000","2000",0.09275,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2001","2001",0.0775166,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2002","2002",0.1203875,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2003","2003",0.11770948,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2004","2004",0.04983572,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2005","2005",0.07150198,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2006","2006",0.07350541,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2007","2007",0.0715279,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2008","2008",0.11243057,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2009","2009",0.04752777,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2010","2010",0.08726957,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2011","2011",0.0754058,,
"AUT_R2","Inn","PHOSPHORUS_RIVER","Phosphorus","2012","2012",0.08401618,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","1997","1997",0.025,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","1998","1998",0.03,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","1999","1999",0.0395,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","2000","2000",0.031,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","2001","2001",0.02379165,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","2002","2002",0.0229,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","2003","2003",0.0153386,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","2004","2004",0.0173889,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","2005","2005",0.0273736,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","2006","2006",0.02469443,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","2007","2007",0.0129167,,
"AUT_R3","Grossache","AMMONIUM","Ammonium","2008","2008",0.0173333,,
"AUT_R3","Grossache","BOD","BOD","1997","1997",0.98,,
"AUT_R3","Grossache","BOD","BOD","1998","1998",0.575,,
"AUT_R3","Grossache","BOD","BOD","1999","1999",0.6535,,
"AUT_R3","Grossache","BOD","BOD","2000","2000",0.39,,
"AUT_R3","Grossache","BOD","BOD","2001","2001",0.480227,,
"AUT_R3","Grossache","BOD","BOD","2002","2002",0.3708,,
"AUT_R3","Grossache","BOD","BOD","2003","2003",0.3045455,,
"AUT_R3","Grossache","BOD","BOD","2004","2004",0.36666667,,
"AUT_R3","Grossache","BOD","BOD","2005","2005",0.38686867,,
"AUT_R3","Grossache","BOD","BOD","2006","2006",0.44722233,,
"AUT_R3","Grossache","BOD","BOD","2007","2007",0.472727,,
"AUT_R3","Grossache","BOD","BOD","2008","2008",0.441667,,
"AUT_R3","Grossache","BOD","BOD","2009","2009",0.725,,
"AUT_R3","Grossache","BOD","BOD","2010","2010",0.6175,,
"AUT_R3","Grossache","BOD","BOD","2011","2011",0.485714,,
"AUT_R3","Grossache","BOD","BOD","2012","2012",0.622222,,
"AUT_R3","Grossache","CADMIUM","Cadmium","2001","2001",0.02333335,,
"AUT_R3","Grossache","CADMIUM","Cadmium","2002","2002",0.025,,
"AUT_R3","Grossache","CADMIUM","Cadmium","2003","2003",0.03636365,,
"AUT_R3","Grossache","CADMIUM","Cadmium","2004","2004",0.02305557,,
"AUT_R3","Grossache","CADMIUM","Cadmium","2005","2005",0.02819443,,
"AUT_R3","Grossache","CADMIUM","Cadmium","2006","2006",0.0325,,
"AUT_R3","Grossache","CADMIUM","Cadmium","2010","2010",0.133333,,
"AUT_R3","Grossache","CHROMIUM","Chromium","2004","2004",0.65333333,,
"AUT_R3","Grossache","CHROMIUM","Chromium","2005","2005",1.08514,,
"AUT_R3","Grossache","CHROMIUM","Chromium","2006","2006",1.91430333,,
"AUT_R3","Grossache","CHROMIUM","Chromium","2010","2010",4.13778,,
"AUT_R3","Grossache","COPPER","Copper","2001","2001",2.67917,,
"AUT_R3","Grossache","COPPER","Copper","2002","2002",3.135,,
"AUT_R3","Grossache","COPPER","Copper","2003","2003",3.773635,,
"AUT_R3","Grossache","COPPER","Copper","2004","2004",4.84472333,,
"AUT_R3","Grossache","COPPER","Copper","2005","2005",5.09555667,,
"AUT_R3","Grossache","COPPER","Copper","2006","2006",2.12708333,,
"AUT_R3","Grossache","COPPER","Copper","2010","2010",5.88333,,
"AUT_R3","Grossache","DO","DO","1997","1997",11.45,,
"AUT_R3","Grossache","DO","DO","1998","1998",10.94,,
"AUT_R3","Grossache","DO","DO","1999","1999",11.444,,
"AUT_R3","Grossache","DO","DO","2000","2000",11.4445,,
"AUT_R3","Grossache","DO","DO","2001","2001",11.7114,,
"AUT_R3","Grossache","DO","DO","2002","2002",11.10995,,
"AUT_R3","Grossache","DO","DO","2003","2003",11.4618,,
"AUT_R3","Grossache","DO","DO","2004","2004",12.06603333,,
"AUT_R3","Grossache","DO","DO","2005","2005",11.6826,,
"AUT_R3","Grossache","DO","DO","2006","2006",11.73083333,,
"AUT_R3","Grossache","DO","DO","2007","2007",10.805,,
"AUT_R3","Grossache","DO","DO","2008","2008",10.4467,,
"AUT_R3","Grossache","DO","DO","2009","2009",10.7233,,
"AUT_R3","Grossache","DO","DO","2010","2010",10.805,,
"AUT_R3","Grossache","DO","DO","2011","2011",11.6927,,
"AUT_R3","Grossache","DO","DO","2012","2012",11.6458,,
"AUT_R3","Grossache","LEAD","Lead","2001","2001",0.615833,,
"AUT_R3","Grossache","LEAD","Lead","2002","2002",0.9,,
"AUT_R3","Grossache","LEAD","Lead","2003","2003",1.297955,,
"AUT_R3","Grossache","LEAD","Lead","2004","2004",0.75833333,,
"AUT_R3","Grossache","LEAD","Lead","2005","2005",1.393611,,
"AUT_R3","Grossache","LEAD","Lead","2006","2006",1.01916767,,
"AUT_R3","Grossache","LEAD","Lead","2010","2010",4.26556,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","1997","1997",0.105,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","1998","1998",0.05,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","1999","1999",0.072,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2000","2000",0.057,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2001","2001",0.03813255,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2002","2002",0.06455,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2003","2003",0.0677727,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2004","2004",0.05266667,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2005","2005",0.1271389,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2006","2006",0.05897223,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2007","2007",0.0611667,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2008","2008",0.0938333,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2009","2009",0.0493333,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2010","2010",0.134625,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2011","2011",0.025,,
"AUT_R3","Grossache","PHOSPHORUS_RIVER","Phosphorus","2012","2012",0.117333,,
"GRC_L1","Vegoritida","PHOSPHORUS_LAKE","Phosphorus","2011","2011",0.22499999,,
"GRC_L2","Petron","PHOSPHORUS_LAKE","Phosphorus","2010","2010",0.15000001,,
"GRC_L2","Petron","PHOSPHORUS_LAKE","Phosphorus","2011","2011",0.125,,
"GRC_L3","Chimaditida","PHOSPHORUS_LAKE","Phosphorus","2010","2010",0.15000001,,
"GRC_R1","Strimonas","AMMONIUM","Ammonium","2000","2000",0.09775,,
"GRC_R1","Strimonas","AMMONIUM","Ammonium","2001","2001",0.08333333,,
"GRC_R1","Strimonas","AMMONIUM","Ammonium","2002","2002",0.13333333,,
"GRC_R1","Strimonas","AMMONIUM","Ammonium","2003","2003",0.17472233,,
"GRC_R1","Strimonas","AMMONIUM","Ammonium","2004","2004",1.727,,
"GRC_R1","Strimonas","BOD","BOD","2000","2000",3.3125,,
"GRC_R1","Strimonas","BOD","BOD","2001","2001",16.97333333,,
"GRC_R1","Strimonas","BOD","BOD","2002","2002",5.80333333,,
"GRC_R1","Strimonas","BOD","BOD","2003","2003",5,,
"GRC_R1","Strimonas","BOD","BOD","2008","2008",11.25,,
"GRC_R1","Strimonas","CADMIUM","Cadmium","2002","2002",0.0025625,,
"GRC_R1","Strimonas","CADMIUM","Cadmium","2003","2003",0.026375,,
"GRC_R1","Strimonas","CADMIUM","Cadmium","2004","2004",0.0015,,
"GRC_R1","Strimonas","CHROMIUM","Chromium","2003","2003",0.12,,
"GRC_R1","Strimonas","CHROMIUM","Chromium","2004","2004",0.005,,
"GRC_R1","Strimonas","COPPER","Copper","2003","2003",0.85416667,,
"GRC_R1","Strimonas","COPPER","Copper","2004","2004",0.01,,
"GRC_R1","Strimonas","DO","DO","2000","2000",9.21875,,
"GRC_R1","Strimonas","DO","DO","2001","2001",9.26,,
"GRC_R1","Strimonas","DO","DO","2002","2002",9.65,,
"GRC_R1","Strimonas","DO","DO","2003","2003",8.9,,
"GRC_R1","Strimonas","DO","DO","2008","2008",6,,
"GRC_R1","Strimonas","LEAD","Lead","2002","2002",0.06,,
"GRC_R1","Strimonas","LEAD","Lead","2003","2003",0.4375,,
"GRC_R1","Strimonas","LEAD","Lead","2004","2004",0.025,,
"GRC_R1","Strimonas","PHOSPHORUS_RIVER","Phosphorus","2002","2002",0.13,,
"GRC_R1","Strimonas","PHOSPHORUS_RIVER","Phosphorus","2003","2003",0.268611,,
"GRC_R1","Strimonas","PHOSPHORUS_RIVER","Phosphorus","2004","2004",0.169,,
"GRC_R1","Strimonas","PHOSPHORUS_RIVER","Phosphorus","2007","2007",0.48075,,
