,index,Country Code,Country,Domain,Year,"Tax revenue, millions USD 2010 PPP",Flag Codes,Flags
2121,12680,ISL,Iceland,Motor vehicles and transport,2002,152.62893567802,A,Actual value
2122,12681,ISL,Iceland,Motor vehicles and transport,2003,154.69012885158,A,Actual value
2123,12682,ISL,Iceland,Motor vehicles and transport,2004,183.51988996926997,A,Actual value
2124,12683,ISL,Iceland,Motor vehicles and transport,2005,213.30406642531003,A,Actual value
2125,12684,ISL,Iceland,Motor vehicles and transport,2006,164.44848664914,A,Actual value
2126,12685,ISL,Iceland,Motor vehicles and transport,2007,174.35315208416,A,Actual value
2127,12686,ISL,Iceland,Motor vehicles and transport,2008,117.45534816157,A,Actual value
2128,12687,ISL,Iceland,Motor vehicles and transport,2009,69.149725235768,A,Actual value
2129,12688,ISL,Iceland,Motor vehicles and transport,2010,69.903188413786,A,Actual value
2130,12689,ISL,Iceland,Motor vehicles and transport,2011,74.31257172536701,A,Actual value
2131,12690,ISL,Iceland,Motor vehicles and transport,2012,81.516908313622,A,Actual value
2132,12691,ISL,Iceland,Motor vehicles and transport,2013,78.406982729663,A,Actual value
2133,12692,ISL,Iceland,Motor vehicles and transport,2014,83.085617570942,A,Actual value
2134,12798,ISL,Iceland,Other,1994,4.894,A,Actual value
2135,12799,ISL,Iceland,Other,1995,5.29,A,Actual value
2136,12800,ISL,Iceland,Other,1996,5.455,A,Actual value
2137,12801,ISL,Iceland,Other,1997,6.563,A,Actual value
2138,12802,ISL,Iceland,Other,1998,7.6,A,Actual value
2139,12803,ISL,Iceland,Other,1999,8.019,A,Actual value
2140,12804,ISL,Iceland,Other,2000,9.109,A,Actual value
2141,12805,ISL,Iceland,Other,2001,8.796,A,Actual value
2142,12806,ISL,Iceland,Other,2002,9.379,A,Actual value
2143,12807,ISL,Iceland,Other,2003,14.472000000000001,A,Actual value
2144,12808,ISL,Iceland,Other,2004,16.136,A,Actual value
2145,12809,ISL,Iceland,Other,2005,16.171,A,Actual value
2146,12810,ISL,Iceland,Other,2006,18.243,A,Actual value
2147,12811,ISL,Iceland,Other,2007,18.258,A,Actual value
2148,12812,ISL,Iceland,Other,2008,16.131,A,Actual value
2149,12813,ISL,Iceland,Other,2009,15.035,A,Actual value
2150,12814,ISL,Iceland,Other,2010,14.937000000000001,A,Actual value
2151,12815,ISL,Iceland,Other,2011,19.136,A,Actual value
2152,12816,ISL,Iceland,Other,2012,18.873,A,Actual value
2153,12817,ISL,Iceland,Other,2013,18.279,A,Actual value
2154,12818,ISL,Iceland,Other,2014,20.173,A,Actual value
2155,12926,ISL,Iceland,Ozone-depleting substances,1994,0.0,A,Actual value
2156,12927,ISL,Iceland,Ozone-depleting substances,1995,0.0,A,Actual value
