True,Country,Variable,Year,Unit,Value
643,India,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2011,US dollars per kilogram,3.5067769999999996
644,India,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2012,US dollars per kilogram,3.451798
645,India,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2013,US dollars per kilogram,3.5432059999999996
646,India,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2014,US dollars per kilogram,3.486817
647,India,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2015,US dollars per kilogram,3.669693
648,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",1990,US dollars per kilogram,6.12386
649,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",1995,US dollars per kilogram,5.672868
650,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2000,US dollars per kilogram,4.703264
651,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2001,US dollars per kilogram,4.53532
652,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2002,US dollars per kilogram,4.644598
653,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2003,US dollars per kilogram,4.414175
654,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2004,US dollars per kilogram,4.530577
655,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2005,US dollars per kilogram,4.749393
656,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2006,US dollars per kilogram,4.693805
657,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2007,US dollars per kilogram,4.796929
658,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2008,US dollars per kilogram,5.139146
659,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2009,US dollars per kilogram,5.161124
660,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2010,US dollars per kilogram,5.326828
661,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2011,US dollars per kilogram,5.53196
662,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2012,US dollars per kilogram,5.741632
663,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2013,US dollars per kilogram,5.983047
664,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2014,US dollars per kilogram,5.749537
665,Indonesia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2015,US dollars per kilogram,5.934386
666,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",1990,US dollars per kilogram,2.738082
667,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",1995,US dollars per kilogram,2.768574
668,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2000,US dollars per kilogram,2.935705
669,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2001,US dollars per kilogram,2.870332
670,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2002,US dollars per kilogram,2.715411
671,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2003,US dollars per kilogram,2.6647830000000003
672,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2004,US dollars per kilogram,2.789073
673,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2005,US dollars per kilogram,3.022002
674,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2006,US dollars per kilogram,3.029975
675,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2007,US dollars per kilogram,3.102199
676,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2008,US dollars per kilogram,3.183954
677,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2009,US dollars per kilogram,3.265788
678,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2010,US dollars per kilogram,3.213093
679,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2011,US dollars per kilogram,3.425768
680,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2012,US dollars per kilogram,3.206481
681,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2013,US dollars per kilogram,3.7367519999999996
682,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2014,US dollars per kilogram,4.156877
683,Israel,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2015,US dollars per kilogram,4.197646
684,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",1990,US dollars per kilogram,1.6495080000000002
685,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",1995,US dollars per kilogram,2.227332
686,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2000,US dollars per kilogram,3.7467129999999997
687,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2001,US dollars per kilogram,3.7672
688,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2002,US dollars per kilogram,4.034785
689,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2003,US dollars per kilogram,4.199948
690,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2004,US dollars per kilogram,4.550036
691,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2005,US dollars per kilogram,4.970482
692,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2006,US dollars per kilogram,5.28337
693,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2007,US dollars per kilogram,5.5339160000000005
694,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2008,US dollars per kilogram,5.675415
695,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2009,US dollars per kilogram,5.330369
696,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2010,US dollars per kilogram,4.551393
697,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2011,US dollars per kilogram,5.372429
698,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2012,US dollars per kilogram,5.828722
699,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2013,US dollars per kilogram,6.0568800000000005
700,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2014,US dollars per kilogram,6.353592
701,Latvia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2015,US dollars per kilogram,6.446191000000001
702,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",1990,US dollars per kilogram,1.352873
703,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",1995,US dollars per kilogram,1.174384
704,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2000,US dollars per kilogram,1.335005
705,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2001,US dollars per kilogram,1.402687
706,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2002,US dollars per kilogram,1.478149
707,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2003,US dollars per kilogram,1.556157
708,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2004,US dollars per kilogram,1.6742139999999999
709,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2005,US dollars per kilogram,1.7885380000000002
710,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2006,US dollars per kilogram,1.8642830000000001
711,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2007,US dollars per kilogram,2.028679
712,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2008,US dollars per kilogram,2.107382
713,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2009,US dollars per kilogram,2.095231
714,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2010,US dollars per kilogram,2.06285
715,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2011,US dollars per kilogram,2.049601
716,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2012,US dollars per kilogram,2.197962
717,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2013,US dollars per kilogram,2.292188
718,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2014,US dollars per kilogram,2.350582
719,Russia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2015,US dollars per kilogram,2.311934
720,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",1990,US dollars per kilogram,2.7082669999999998
721,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",1995,US dollars per kilogram,2.518381
722,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2000,US dollars per kilogram,3.103392
723,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2001,US dollars per kilogram,3.0233830000000004
724,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2002,US dollars per kilogram,3.097788
725,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2003,US dollars per kilogram,3.207068
726,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2004,US dollars per kilogram,3.302599
727,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2005,US dollars per kilogram,3.390195
728,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2006,US dollars per kilogram,3.4912620000000003
729,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2007,US dollars per kilogram,3.7336129999999996
730,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2008,US dollars per kilogram,3.627254
731,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2009,US dollars per kilogram,3.7209519999999996
732,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2010,US dollars per kilogram,3.6697949999999997
733,Slovenia,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",2011,US dollars per kilogram,3.7176099999999996
