,Country Code,Country,Domain,Year,% Total Tax Rev,Flag Codes,Flags
411,BEL,Belgium,Motor vehicles and transport,1995,1.8500745404956,A,Actual value
412,BEL,Belgium,Motor vehicles and transport,1996,2.3184632064312,A,Actual value
413,BEL,Belgium,Motor vehicles and transport,1997,2.2776661062767003,A,Actual value
414,BEL,Belgium,Motor vehicles and transport,1998,2.1550171780965,A,Actual value
415,BEL,Belgium,Motor vehicles and transport,1999,2.2969973790301,A,Actual value
416,BEL,Belgium,Motor vehicles and transport,2000,2.0936457713934,A,Actual value
417,BEL,Belgium,Motor vehicles and transport,2001,2.2173503857263,A,Actual value
418,BEL,Belgium,Motor vehicles and transport,2002,2.2015180929984997,A,Actual value
419,BEL,Belgium,Motor vehicles and transport,2003,2.2227738159277,A,Actual value
420,BEL,Belgium,Motor vehicles and transport,2004,2.1364582797605,A,Actual value
421,BEL,Belgium,Motor vehicles and transport,2005,2.1560763288949,A,Actual value
422,BEL,Belgium,Motor vehicles and transport,2006,1.9804680331166002,A,Actual value
423,BEL,Belgium,Motor vehicles and transport,2007,1.9085719708450002,A,Actual value
424,BEL,Belgium,Motor vehicles and transport,2008,1.750237880527,B; I,Break; Incomplete data
425,BEL,Belgium,Motor vehicles and transport,2009,1.8775558060401,I,Incomplete data
426,BEL,Belgium,Motor vehicles and transport,2010,1.7944760384173,I,Incomplete data
427,BEL,Belgium,Motor vehicles and transport,2011,1.8483015965734,I,Incomplete data
428,BEL,Belgium,Motor vehicles and transport,2012,1.7059216800123,I,Incomplete data
429,BEL,Belgium,Motor vehicles and transport,2013,1.6752849161638999,B; I,Break; Incomplete data
430,BEL,Belgium,Motor vehicles and transport,2014,1.6259488401552,E; I,Estimated value; Incomplete data
431,BEL,Belgium,Other,1994,0.36106120061105995,E; I,Estimated value; Incomplete data
432,BEL,Belgium,Other,1995,0.39809793915431,E; I,Estimated value; Incomplete data
433,BEL,Belgium,Other,1996,0.48543193867064,I,Incomplete data
434,BEL,Belgium,Other,1997,0.53122933069997,I,Incomplete data
435,BEL,Belgium,Other,1998,0.46547003335207,I,Incomplete data
436,BEL,Belgium,Other,1999,0.45687724369440996,E; I,Estimated value; Incomplete data
437,BEL,Belgium,Other,2000,0.39843543297739,I,Incomplete data
438,BEL,Belgium,Other,2001,0.40853906068708,I,Incomplete data
439,BEL,Belgium,Other,2002,0.36845045813566996,I,Incomplete data
440,BEL,Belgium,Other,2003,0.34580288715332,I,Incomplete data
441,BEL,Belgium,Other,2004,0.46352936766219,I,Incomplete data
442,BEL,Belgium,Other,2005,0.46791169595446996,E,Estimated value
443,BEL,Belgium,Other,2006,0.38632532262093,E,Estimated value
444,BEL,Belgium,Other,2007,0.36106799266074,I,Incomplete data
445,BEL,Belgium,Other,2008,0.36195784107336,I,Incomplete data
446,BEL,Belgium,Other,2009,0.346769862901,E; I,Estimated value; Incomplete data
447,BEL,Belgium,Other,2010,0.33861944555337,E; I,Estimated value; Incomplete data
448,BEL,Belgium,Other,2011,0.32510370189032,E; I,Estimated value; Incomplete data
449,BEL,Belgium,Other,2012,0.30621197020776,E; I,Estimated value; Incomplete data
450,BEL,Belgium,Other,2013,0.20625925474402,E; I,Estimated value; Incomplete data
451,BEL,Belgium,Other,2014,0.19745764186948,E; B; I,Estimated value; Break; Incomplete data
452,BEL,Belgium,Ozone-depleting substances,1994,0.0,A,Actual value
453,BEL,Belgium,Ozone-depleting substances,1995,0.0,A,Actual value
454,BEL,Belgium,Ozone-depleting substances,1996,0.0,A,Actual value
455,BEL,Belgium,Ozone-depleting substances,1997,0.0,A,Actual value
456,BEL,Belgium,Ozone-depleting substances,1998,0.0,A,Actual value
457,BEL,Belgium,Ozone-depleting substances,1999,0.0,A,Actual value
458,BEL,Belgium,Ozone-depleting substances,2000,0.0,A,Actual value
459,BEL,Belgium,Ozone-depleting substances,2001,0.0,A,Actual value
460,BEL,Belgium,Ozone-depleting substances,2002,0.0,A,Actual value
461,BEL,Belgium,Ozone-depleting substances,2003,0.0,A,Actual value
462,BEL,Belgium,Ozone-depleting substances,2004,0.0,A,Actual value
463,BEL,Belgium,Ozone-depleting substances,2005,0.0,A,Actual value
464,BEL,Belgium,Ozone-depleting substances,2006,0.0,A,Actual value
465,BEL,Belgium,Ozone-depleting substances,2007,0.0,A,Actual value
466,BEL,Belgium,Ozone-depleting substances,2008,0.0,A,Actual value
467,BEL,Belgium,Ozone-depleting substances,2009,0.0,A,Actual value
468,BEL,Belgium,Ozone-depleting substances,2010,0.0,A,Actual value
469,BEL,Belgium,Ozone-depleting substances,2011,0.0,A,Actual value
470,BEL,Belgium,Ozone-depleting substances,2012,0.0,A,Actual value
471,BEL,Belgium,Ozone-depleting substances,2013,0.0,A,Actual value
472,BEL,Belgium,Ozone-depleting substances,2014,0.0,A,Actual value
473,BEL,Belgium,Water and wastewater,1994,0.15248011837745,I,Incomplete data
474,BEL,Belgium,Water and wastewater,1995,0.15055187539860002,I,Incomplete data
475,BEL,Belgium,Water and wastewater,1996,0.2006020217664,I,Incomplete data
476,BEL,Belgium,Water and wastewater,1997,0.26469630220735,I,Incomplete data
477,BEL,Belgium,Water and wastewater,1998,0.24741728824817003,I,Incomplete data
478,BEL,Belgium,Water and wastewater,1999,0.23673295723830998,I,Incomplete data
479,BEL,Belgium,Water and wastewater,2000,0.22252144961386,I,Incomplete data
480,BEL,Belgium,Water and wastewater,2001,0.22330468384826002,I,Incomplete data
481,BEL,Belgium,Water and wastewater,2002,0.21432407117782,I,Incomplete data
482,BEL,Belgium,Water and wastewater,2003,0.21198630423485998,I,Incomplete data
483,BEL,Belgium,Water and wastewater,2004,0.20284746288735003,I,Incomplete data
484,BEL,Belgium,Water and wastewater,2007,0.05648072034014,I,Incomplete data
485,BEL,Belgium,Water and wastewater,2008,0.05562543273315,I,Incomplete data
486,BEL,Belgium,Water and wastewater,2009,0.05190554412277,I,Incomplete data
487,BEL,Belgium,Water and wastewater,2010,0.04930410319703,E; I,Estimated value; Incomplete data
488,BEL,Belgium,Water and wastewater,2011,0.046872328966550005,E; I,Estimated value; Incomplete data
489,BEL,Belgium,Water and wastewater,2012,0.0447986695088,E; I,Estimated value; Incomplete data
490,BEL,Belgium,Water and wastewater,2013,0.043336588770329997,E; I,Estimated value; Incomplete data
491,BEL,Belgium,Water and wastewater,2014,0.04261076431457,E; I,Estimated value; Incomplete data
492,BEL,Belgium,Waste management,1994,0.20479468608976997,E,Estimated value
493,BEL,Belgium,Waste management,1995,0.24365715360964,E,Estimated value
494,BEL,Belgium,Waste management,1996,0.28105508224986,A,Actual value
495,BEL,Belgium,Waste management,1997,0.26194119354875,A,Actual value
496,BEL,Belgium,Waste management,1998,0.21320721803345002,A,Actual value
497,BEL,Belgium,Waste management,1999,0.21547091731614001,E,Estimated value
498,BEL,Belgium,Waste management,2000,0.17145825418819,A,Actual value
499,BEL,Belgium,Waste management,2001,0.18193911981685001,A,Actual value
500,BEL,Belgium,Waste management,2002,0.14961772915704,A,Actual value
501,BEL,Belgium,Waste management,2003,0.13052899013615,A,Actual value
502,BEL,Belgium,Waste management,2004,0.25509253982698,A,Actual value
503,BEL,Belgium,Waste management,2005,0.34854791583258005,A,Actual value
504,BEL,Belgium,Waste management,2006,0.31991408021846,A,Actual value
505,BEL,Belgium,Waste management,2007,0.29390388879728,A,Actual value
506,BEL,Belgium,Waste management,2008,0.29749790658821995,A,Actual value
507,BEL,Belgium,Waste management,2009,0.28665431178088,E,Estimated value
508,BEL,Belgium,Waste management,2010,0.27971216715702,E,Estimated value
509,BEL,Belgium,Waste management,2011,0.27063409512020997,E,Estimated value
510,BEL,Belgium,Waste management,2012,0.25344919760194,E,Estimated value
511,BEL,Belgium,Waste management,2013,0.15521863167412,E,Estimated value
512,BEL,Belgium,Waste management,2014,0.15484696051570002,E; B; I,Estimated value; Break; Incomplete data
513,BEL,Belgium,Mining and quarrying,1994,0.0,A,Actual value
514,BEL,Belgium,Mining and quarrying,1995,0.0,A,Actual value
515,BEL,Belgium,Mining and quarrying,1996,0.0,A,Actual value
516,BEL,Belgium,Mining and quarrying,1997,0.0,A,Actual value
517,BEL,Belgium,Mining and quarrying,1998,0.0,A,Actual value
518,BEL,Belgium,Mining and quarrying,1999,0.0,A,Actual value
519,BEL,Belgium,Mining and quarrying,2000,0.0,A,Actual value
520,BEL,Belgium,Mining and quarrying,2001,0.0,A,Actual value
521,BEL,Belgium,Mining and quarrying,2002,0.0,A,Actual value
522,BEL,Belgium,Mining and quarrying,2003,0.0,A,Actual value
523,BEL,Belgium,Mining and quarrying,2004,0.0,A,Actual value
524,BEL,Belgium,Mining and quarrying,2005,0.0,A,Actual value
525,BEL,Belgium,Mining and quarrying,2006,0.0,A,Actual value
526,BEL,Belgium,Mining and quarrying,2007,0.0,A,Actual value
527,BEL,Belgium,Mining and quarrying,2008,0.0,A,Actual value
528,BEL,Belgium,Mining and quarrying,2009,0.0,A,Actual value
529,BEL,Belgium,Mining and quarrying,2010,0.0,A,Actual value
530,BEL,Belgium,Mining and quarrying,2011,0.0,A,Actual value
531,BEL,Belgium,Mining and quarrying,2012,0.0,A,Actual value
532,BEL,Belgium,Mining and quarrying,2013,0.0,A,Actual value
533,BEL,Belgium,Mining and quarrying,2014,0.0,A,Actual value
534,BEL,Belgium,Unallocated,1994,0.00378618816015,A,Actual value
535,BEL,Belgium,Unallocated,1995,0.0038887938294799996,A,Actual value
536,BEL,Belgium,Unallocated,1996,0.0037747692267900003,A,Actual value
537,BEL,Belgium,Unallocated,1997,0.004591878905010001,A,Actual value
538,BEL,Belgium,Unallocated,1998,0.00484561859167,A,Actual value
539,BEL,Belgium,Unallocated,1999,0.00467297580707,A,Actual value
540,BEL,Belgium,Unallocated,2000,0.00445577597784,A,Actual value
541,BEL,Belgium,Unallocated,2001,0.00329537005039,A,Actual value
542,BEL,Belgium,Unallocated,2002,0.004508570119840001,A,Actual value
543,BEL,Belgium,Unallocated,2003,0.00328788381934,A,Actual value
544,BEL,Belgium,Unallocated,2004,0.00558936763233,A,Actual value
545,BEL,Belgium,Unallocated,2005,0.00738101440381,A,Actual value
546,BEL,Belgium,Unallocated,2006,0.00714093929059,A,Actual value
547,BEL,Belgium,Unallocated,2007,0.01068370239238,A,Actual value
548,BEL,Belgium,Unallocated,2008,0.00883462755173,A,Actual value
549,BEL,Belgium,Unallocated,2009,0.00820989678021,A,Actual value
550,BEL,Belgium,Unallocated,2010,0.00960302116115,A,Actual value
551,BEL,Belgium,Unallocated,2011,0.00759760603013,A,Actual value
552,BEL,Belgium,Unallocated,2012,0.00796420813606,A,Actual value
553,BEL,Belgium,Unallocated,2013,0.007704282664159999,A,Actual value
554,CAN,Canada,Total,1994,4.6700335704954,I,Incomplete data
555,CAN,Canada,Total,1995,4.7239443501523,I,Incomplete data
556,CAN,Canada,Total,1996,4.6176748209804,I,Incomplete data
557,CAN,Canada,Total,1997,4.4522373383647995,I,Incomplete data
558,CAN,Canada,Total,1998,4.3495545173835,I,Incomplete data
559,CAN,Canada,Total,1999,3.9977826939449,I,Incomplete data
560,CAN,Canada,Total,2000,3.7949458039722996,B; I,Break; Incomplete data
561,CAN,Canada,Total,2001,3.8458891004790003,B; I,Break; Incomplete data
562,CAN,Canada,Total,2002,4.0032173403529,I,Incomplete data
563,CAN,Canada,Total,2003,4.0913324962568,B; I,Break; Incomplete data
564,CAN,Canada,Total,2004,3.8625538825936,B; I,Break; Incomplete data
565,CAN,Canada,Total,2005,3.7013064034252,I,Incomplete data
566,CAN,Canada,Total,2006,3.6078915808182,I,Incomplete data
567,CAN,Canada,Total,2007,3.5507795338826003,I,Incomplete data
568,CAN,Canada,Total,2008,3.6075877177895,E; I,Estimated value; Incomplete data
569,CAN,Canada,Total,2009,3.8179115283989002,E; I,Estimated value; Incomplete data
570,CAN,Canada,Total,2010,3.8665897799958997,E; I,Estimated value; Incomplete data
571,CAN,Canada,Total,2011,3.8135286104733996,E; I,Estimated value; Incomplete data
572,CAN,Canada,Total,2012,3.6900790100307,E; I,Estimated value; Incomplete data
573,CAN,Canada,Total,2013,3.730147001605,E; I,Estimated value; Incomplete data
574,CAN,Canada,Total,2014,3.700136648739,E; I,Estimated value; Incomplete data
575,CAN,Canada,Energy,1994,3.6229453297806002,I,Incomplete data
576,CAN,Canada,Energy,1995,3.7030427781279,I,Incomplete data
577,CAN,Canada,Energy,1996,3.5786186972235,I,Incomplete data
578,CAN,Canada,Energy,1997,3.4324877682712,I,Incomplete data
579,CAN,Canada,Energy,1998,3.4235550573926004,I,Incomplete data
580,CAN,Canada,Energy,1999,3.196537846482,I,Incomplete data
581,CAN,Canada,Energy,2000,3.0335467319277996,I,Incomplete data
582,CAN,Canada,Energy,2001,3.0793116181883997,I,Incomplete data
583,CAN,Canada,Energy,2002,3.1014371469690003,I,Incomplete data
584,CAN,Canada,Energy,2003,3.1817653044876004,B; I,Break; Incomplete data
585,CAN,Canada,Energy,2004,2.9942368787010003,I,Incomplete data
586,CAN,Canada,Energy,2005,2.8603152642191,I,Incomplete data
587,CAN,Canada,Energy,2006,2.7509296254903,I,Incomplete data
588,CAN,Canada,Energy,2007,2.6783621991865,I,Incomplete data
589,CAN,Canada,Energy,2008,2.7074291980459,I,Incomplete data
590,CAN,Canada,Energy,2009,2.8991189823707004,E; I,Estimated value; Incomplete data
591,CAN,Canada,Energy,2010,2.8749101978823,I,Incomplete data
592,CAN,Canada,Energy,2011,2.818714468919,E; I,Estimated value; Incomplete data
593,CAN,Canada,Energy,2012,2.7032886718697,E; I,Estimated value; Incomplete data
594,CAN,Canada,Energy,2013,2.7230248308666,E; I,Estimated value; Incomplete data
595,CAN,Canada,Energy,2014,2.7040156605498,E; I,Estimated value; Incomplete data
596,CAN,Canada,Motor vehicles and transport,1994,0.99757653355674,I,Incomplete data
597,CAN,Canada,Motor vehicles and transport,1995,0.96161898996362,I,Incomplete data
598,CAN,Canada,Motor vehicles and transport,1996,0.9778235821009399,I,Incomplete data
599,CAN,Canada,Motor vehicles and transport,1997,0.96415132762687,I,Incomplete data
600,CAN,Canada,Motor vehicles and transport,1998,0.86749495084141,I,Incomplete data
601,CAN,Canada,Motor vehicles and transport,1999,0.73991962752102,I,Incomplete data
602,CAN,Canada,Motor vehicles and transport,2000,0.7031675581818199,I,Incomplete data
603,CAN,Canada,Motor vehicles and transport,2001,0.7028541867829399,I,Incomplete data
604,CAN,Canada,Motor vehicles and transport,2002,0.8336692553624899,I,Incomplete data
605,CAN,Canada,Motor vehicles and transport,2003,0.84011370942713,I,Incomplete data
606,CAN,Canada,Motor vehicles and transport,2004,0.7934474432508699,I,Incomplete data
607,CAN,Canada,Motor vehicles and transport,2005,0.7458534484297299,I,Incomplete data
608,CAN,Canada,Motor vehicles and transport,2006,0.739550070723,I,Incomplete data
609,CAN,Canada,Motor vehicles and transport,2007,0.7671713637326701,I,Incomplete data
610,CAN,Canada,Motor vehicles and transport,2008,0.76784254523691,E; I,Estimated value; Incomplete data
611,CAN,Canada,Motor vehicles and transport,2009,0.80164864839351,E; I,Estimated value; Incomplete data
612,CAN,Canada,Motor vehicles and transport,2010,0.8420105274889099,E; I,Estimated value; Incomplete data
613,CAN,Canada,Motor vehicles and transport,2011,0.81506034559597,E; I,Estimated value; Incomplete data
614,CAN,Canada,Motor vehicles and transport,2012,0.81511604392239,E; I,Estimated value; Incomplete data
615,CAN,Canada,Motor vehicles and transport,2013,0.8405173947077701,E; I,Estimated value; Incomplete data
616,CAN,Canada,Motor vehicles and transport,2014,0.83678009181791,E; I,Estimated value; Incomplete data
617,CAN,Canada,Other,1994,0.04951165428665,I,Incomplete data
618,CAN,Canada,Other,1995,0.05928244229579,E; I,Estimated value; Incomplete data
619,CAN,Canada,Other,1996,0.061232516858320006,E; I,Estimated value; Incomplete data
620,CAN,Canada,Other,1997,0.05559822494642,E,Estimated value
621,CAN,Canada,Other,1998,0.05850454798183,E; I,Estimated value; Incomplete data
622,CAN,Canada,Other,1999,0.06132517190273,I,Incomplete data
623,CAN,Canada,Other,2000,0.05823139751894,B; I,Break; Incomplete data
624,CAN,Canada,Other,2001,0.06372325730212,E; B,Estimated value; Break
625,CAN,Canada,Other,2002,0.06811083962067,I,Incomplete data
626,CAN,Canada,Other,2003,0.069453443106,B; I,Break; Incomplete data
627,CAN,Canada,Other,2004,0.07486946261308,B; I,Break; Incomplete data
628,CAN,Canada,Other,2005,0.09513761251843,E,Estimated value
629,CAN,Canada,Other,2006,0.11741185910978999,E,Estimated value
630,CAN,Canada,Other,2007,0.10524589797747999,E,Estimated value
631,CAN,Canada,Other,2008,0.13231594190107002,E,Estimated value
632,CAN,Canada,Other,2009,0.11714399594246,E,Estimated value
633,CAN,Canada,Other,2010,0.14966898044081,E,Estimated value
634,CAN,Canada,Other,2011,0.17975383977676998,E,Estimated value
635,CAN,Canada,Other,2012,0.17167434920394,E,Estimated value
636,CAN,Canada,Other,2013,0.16660471666825,E,Estimated value
637,CAN,Canada,Other,2014,0.15934079489576,E,Estimated value
638,CAN,Canada,Ozone-depleting substances,1994,0.03402944952728,A,Actual value
639,CAN,Canada,Ozone-depleting substances,1995,0.037533031154180004,A,Actual value
640,CAN,Canada,Ozone-depleting substances,1996,0.0357934280094,A,Actual value
641,CAN,Canada,Ozone-depleting substances,1997,0.040568860589569995,A,Actual value
642,CAN,Canada,Ozone-depleting substances,1998,0.03974335449162,A,Actual value
643,CAN,Canada,Ozone-depleting substances,1999,0.039331275881519995,A,Actual value
644,CAN,Canada,Ozone-depleting substances,2000,0.03715717781937,A,Actual value
645,CAN,Canada,Ozone-depleting substances,2001,0.03844935376274,A,Actual value
646,CAN,Canada,Ozone-depleting substances,2002,0.042797723012230005,A,Actual value
647,CAN,Canada,Ozone-depleting substances,2003,0.03460868776868,A,Actual value
648,CAN,Canada,Ozone-depleting substances,2004,0.035243987960959997,A,Actual value
649,CAN,Canada,Ozone-depleting substances,2005,0.035321965215849994,A,Actual value
650,CAN,Canada,Ozone-depleting substances,2006,0.030627418721270002,A,Actual value
651,CAN,Canada,Ozone-depleting substances,2007,0.03686635844024,A,Actual value
652,CAN,Canada,Ozone-depleting substances,2008,0.03684240696872,E,Estimated value
