True,Country,Variable,Year,Unit,Value
5053,Poland,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,22.91
5054,Poland,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,23.938000000000002
5055,Poland,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,23.502
5056,Poland,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,23.066999999999997
5057,Poland,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,22.858
5058,Poland,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,23.285
5059,Poland,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,20.715999999999998
5060,Poland,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,22.357
5061,Poland,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,26.801
5062,Poland,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,33.202
5063,Poland,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,31.159000000000002
5064,Poland,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,32.871
5065,Poland,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,37.603
5066,Poland,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,35.369
5067,Poland,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,39.021
5068,Poland,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,41.922
5069,Poland,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,47.537
5070,Poland,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,52.786
5071,Poland,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,52.786
5072,Portugal,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,59403.14
5073,Portugal,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,61189.97
5074,Portugal,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,65551.90299999999
5075,Portugal,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,64263.117
5076,Portugal,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,65303.676
5077,Portugal,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,69835.738
5078,Portugal,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,67459.036
5079,Portugal,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,70715.436
5080,Portugal,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,75508.165
5081,Portugal,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,83416.495
5082,Portugal,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,82290.85
5083,Portugal,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,81923.591
5084,Portugal,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,86108.556
5085,Portugal,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,80986.326
5086,Portugal,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,84200.212
5087,Portugal,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,86134.481
5088,Portugal,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,81403.211
5089,Portugal,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,79133.325
5090,Portugal,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,76503.357
5091,Portugal,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,73346.538
5092,Portugal,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,69291.724
5093,Portugal,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,68144.73700000001
5094,Portugal,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,66238.241
5095,Portugal,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,64325.35400000001
5096,Portugal,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,64195.608
5097,Portugal,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,68740.82
5150,Portugal,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,45371.317
5151,Portugal,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,46992.231
5152,Portugal,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,51226.387
5153,Portugal,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,49828.982
5154,Portugal,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,50569.687000000005
5155,Portugal,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,54532.674000000006
5156,Portugal,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,51827.032
5157,Portugal,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,54823.543
5158,Portugal,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,59297.219000000005
5159,Portugal,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,66910.851
5160,Portugal,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,65682.915
5161,Portugal,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,65362.167
5162,Portugal,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,69199.113
5163,Portugal,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,64076.09
5164,Portugal,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,66859.686
5165,Portugal,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,69141.97
5166,Portugal,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,64428.862
5167,Portugal,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,61937.070999999996
5168,Portugal,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,59633.776
5169,Portugal,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,56800.515
5170,Portugal,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,52615.652
5171,Portugal,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,51470.968
5172,Portugal,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,49658.405
5173,Portugal,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,47866.485
5174,Portugal,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,47740.65
5175,Portugal,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,52017.495
5176,Portugal,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,10201.16
5177,Portugal,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,10399.184000000001
5178,Portugal,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,10557.784
5179,Portugal,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,10685.243999999999
5180,Portugal,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,10952.507
5181,Portugal,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,11287.61
5182,Portugal,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,11358.948
5183,Portugal,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,11587.091999999999
5184,Portugal,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,11899.274
5185,Portugal,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,12042.367
5186,Portugal,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,12105.065
5187,Portugal,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,12108.966
5188,Portugal,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,12296.525
5189,Portugal,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,12524.934
5190,Portugal,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,12679.881000000001
5191,Portugal,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,12292.97
5192,Portugal,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,12215.278999999999
5193,Portugal,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,12031.958
5194,Portugal,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,11554.657
5195,Portugal,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,11339.806999999999
5196,Portugal,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,11346.471000000001
5197,Portugal,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,11456.921999999999
5198,Portugal,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,11209.4
5199,Portugal,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,10924.578000000001
5200,Portugal,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,10703.276000000002
5201,Portugal,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,10812.338
5202,Portugal,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,3830.663
5203,Portugal,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,3798.554
5204,Portugal,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,3767.732
5205,Portugal,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,3748.8909999999996
5206,Portugal,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,3781.482
5207,Portugal,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,3966.103
5208,Portugal,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,4199.606
5209,Portugal,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,4188.362
5210,Portugal,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,4149.179
5211,Portugal,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,4234.204000000001
5212,Portugal,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,4203.901
5213,Portugal,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,4067.972
5214,Portugal,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,4111.617
5215,Portugal,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,3744.618
5216,Portugal,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,3899.845
5217,Portugal,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,3762.4770000000003
5218,Portugal,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,3638.385
5219,Portugal,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,3807.095
5220,Portugal,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,3709.5009999999997
5221,Portugal,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,3402.761
5222,Portugal,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,3376.8759999999997
5223,Portugal,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,3100.739
5224,Portugal,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,3113.3140000000003
5225,Portugal,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,3109.445
5226,Portugal,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,3178.5159999999996
5227,Portugal,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,3191.67
5228,Portugal,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,35.42
5229,Portugal,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,59.051
5230,Portugal,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,100.885
5231,Portugal,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,146.234
5232,Portugal,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,211.771
5233,Portugal,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,281.224
5234,Portugal,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,365.10900000000004
5235,Portugal,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,481.22900000000004
5236,Portugal,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,616.705
5237,Portugal,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,731.4630000000001
5238,Portugal,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,907.128
5239,Portugal,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,1088.255
5240,Portugal,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,1321.0770000000002
5241,Portugal,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,1569.485
5242,Portugal,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,1763.701
5243,Portugal,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,1910.102
5244,Portugal,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,2078.094
5245,Portugal,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,2216.472
5246,Portugal,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,2382.544
5247,Portugal,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,2534.797
5248,Portugal,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,2679.24
5249,Portugal,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,35.42
5250,Portugal,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,59.051
5251,Portugal,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,0.095
5252,Portugal,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,0.428
5253,Portugal,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,0.774
5254,Portugal,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,1.1320000000000001
5255,Portugal,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,1.511
5256,Portugal,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,1.915
5257,Portugal,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,2.3409999999999997
5258,Portugal,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,2.801
5259,Portugal,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,3.303
5260,Portugal,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,3.991
5261,Portugal,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,4.744
5262,Portugal,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,5.581
5263,Portugal,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,6.609
5264,Portugal,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,7.928999999999999
5265,Portugal,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,9.045
5266,Portugal,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,10.181000000000001
5267,Portugal,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,11.36
5268,Portugal,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,12.591
5269,Portugal,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,13.889000000000001
5270,Portugal,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,13.931
5271,Portugal,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,14.399000000000001
5272,Portugal,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,15.459000000000001
5273,Portugal,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,15.83
5274,Portugal,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,16.528
5275,Portugal,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,16.613
5276,Portugal,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,17.866
5277,Portugal,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,18.157
5278,Portugal,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,21.636999999999997
5279,Portugal,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,26.535999999999998
5280,Portugal,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,26.633000000000003
5281,Portugal,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,28.439
5282,Portugal,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,31.38
5283,Portugal,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,30.355999999999998
5284,Portugal,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,33.144
5285,Portugal,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,34.694
5286,Portugal,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,28.969
5287,Portugal,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,30.468000000000004
5288,Portugal,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,30.941999999999997
5289,Portugal,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,25.776999999999997
5290,Portugal,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,26.189
5291,Slovak Republic,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,74460.343
5292,Slovak Republic,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,64782.751
5293,Slovak Republic,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,59339.062999999995
5294,Slovak Republic,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,55823.782999999996
5295,Slovak Republic,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,53182.162000000004
5296,Slovak Republic,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,54411.595
5297,Slovak Republic,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,54793.754
5298,Slovak Republic,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,54573.819
5299,Slovak Republic,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,53101.195
5300,Slovak Republic,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,51811.57
5301,Slovak Republic,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,49863.072
5302,Slovak Republic,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,52277.997
5303,Slovak Republic,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,50294.847
5304,Slovak Republic,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,50731.420999999995
5305,Slovak Republic,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,51392.403
5306,Slovak Republic,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,51395.623
5307,Slovak Republic,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,51271.325
